"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Canada","CAN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.85639131","99.85854953","99.85906123","99.8595732","99.86008794","99.80519484","99.75033789","99.69595411","99.6414571","99.5868457","99.53213067","99.47721571","99.42171918","99.36619078","99.31064352","99.25507123","99.19947682","99.14388406","99.08828896","99.03268117","99.03286158",
"Central Europe and the Baltics","CEB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9695915551601","88.6773605265931","88.9965640559169","89.2804518422352","89.5608072074737","89.8469748288711","90.2954410903552","90.770861624741","91.2509805287301","91.7058010980398","92.1467917548428","92.5875521360282","93.0176814864328","93.4430475816126","93.8693526574768","94.3157739751888","94.7674773503752","95.1181178787165","95.365419418164","95.5381704408978","95.7062068539025",
"Switzerland","CHE","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.88096993","99.88096595","99.88098613","99.88100125","99.88102071","99.88103755","99.88106096","99.8810778","99.88109307","99.88111087","99.88113094","99.88400443","99.88687173","99.88973388","99.89259473","99.89544487","99.89829607","99.89987358","99.89987362","99.89987367","99.89987655",
"Channel Islands","CHI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","98.5","","","",
"Chile","CHL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.24384971","92.79446633","93.32384055","93.80314002","94.28066581","94.75579035","95.22913665","95.7003375","96.16973141","96.63701571","97.10223583","97.56563455","98.02700137","98.48645618","98.94398793","99.36589045","99.66651945","100.0000026","99.99999739","99.99999614","99.99999872",
"China","CHN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.99006462","57.7235437","59.84831964","61.94599857","64.01511613","66.05295978","68.04807496","70.00602318","71.93309059","73.82713823","75.68896974","77.50550515","79.28464962","81.03184692","82.74794313","84.43258668","86.08596623","87.70748822","89.29564155","90.85138344","92.37617808",
"Cote d'Ivoire","CIV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.96193374","21.39077937","21.81957534","22.24800514","22.6763765","23.34993485","24.0346144","24.73020814","25.43650726","26.15269194","26.87917266","27.61573563","28.36187311","29.1173798","29.88205042","30.65829619","31.44525753","32.24294843","33.05107549","33.86906503","34.5659625",
"Cameroon","CMR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.53361772","37.56566466","37.60110864","37.96975992","38.34106545","38.71420484","39.08989016","39.46822354","39.84931036","40.2329266","40.61949533","41.00878227","41.40088074","41.79553347","42.19281787","42.59281155","42.99559074","43.40049831","43.80832359","44.21838866","44.63112443",
"Congo, Dem. Rep.","COD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.0782535","23.66380801","23.25390367","22.8485841","22.44789247","22.05200139","21.55023257","21.05658611","20.57102918","20.09368866","19.62451329","19.16364168","18.71100167","18.26661658","17.83057536","17.40283928","16.98342625","16.57227169","16.16946438","15.77493074","15.38867157",
"Congo, Rep.","COG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.92011108","11.96847181","12.29425631","12.62367736","13.08152475","13.5511098","14.03253543","14.52604215","15.03203995","15.55069012","16.0823113","16.62675394","17.18433188","17.7552089","18.33935944","18.93692725","19.54805244","20.17287895","20.26857109","20.36426415","20.45974611",
